,date,newCases,previsao,erro_relativo,newCases_7d,erro_medio
252,2022-09-10,0,175.10594214713183,1.0,205.14285714285714,208.56189052257048
253,2022-09-11,0,152.79352421175506,1.0,205.14285714285714,212.15410442124298
254,2022-09-12,453,206.73810034651584,0.5436245025463227,188.85714285714286,213.60606715853277
255,2022-09-13,123,215.55824077842976,0.7525060225888599,180.71428571428572,204.58145319021756
256,2022-09-14,131,206.9293522400032,0.579613375877887,199.42857142857142,202.63139825343433
257,2022-09-15,79,188.37568484231315,1.3845023397761158,132.71428571428572,204.57289338380934
258,2022-09-16,111,164.83876790498198,0.48503394508992775,128.14285714285714,203.7699898640011
259,2022-09-17,0,128.75469289468936,1.0,128.14285714285714,203.49995691851012
260,2022-09-18,0,97.82732494405951,1.0,128.14285714285714,199.92434906356652
261,2022-09-19,191,105.96473938269781,0.44521078857226276,90.71428571428571,196.10675647568922
262,2022-09-20,75,115.09947180147952,0.534659624019727,83.85714285714286,192.9784933082207
263,2022-09-21,93,124.86764799719248,0.34266288169024167,78.42857142857143,192.59631444163483
264,2022-09-22,66,58.04051383399198,0.12059827524254575,76.57142857142857,190.10804682246288
265,2022-09-23,56,59.97332015810295,0.07095214568040983,68.71428571428571,192.1152158400311
266,2022-09-24,0,6.151185770750601,1.0,68.71428571428571,179.24228731479647
267,2022-09-25,0,13.168972332015642,1.0,68.71428571428571,180.01500618550847
268,2022-09-26,165,90.66600790513814,0.4505090429991628,65.0,177.7638215009953
269,2022-09-27,57,57.60770750988112,0.010661535261072342,62.42857142857143,152.75519896523411
270,2022-09-28,78,68.8557312252974,0.11723421506028969,60.285714285714285,152.04991421569792
271,2022-09-29,92,108.33201581027754,0.1775219109812776,64.0,149.46079423336298
272,2022-09-30,124,90.38438735177903,0.27109365038887884,73.71428571428571,117.34769096831053
273,2022-10-01,0,41.99369394565121,1.0,73.71428571428571,118.33456101075136
274,2022-10-02,0,39.42069456272456,1.0,73.71428571428571,117.22587677127387
275,2022-10-03,187,91.6462354078389,0.5099131796372252,76.85714285714286,115.61933082709487
276,2022-10-04,72,68.42388570120352,0.04966825414995116,79.0,84.3144960997846
277,2022-10-05,90,69.67680549377893,0.22581327229134524,80.71428571428571,78.70929391106257
278,2022-10-06,138,73.94325934591826,0.46417928010204157,87.28571428571429,73.79069342842604
279,2022-10-07,138,80.01744523712621,0.42016344031067965,89.28571428571429,70.89855623407715
280,2022-10-08,0,68.13994717200357,1.0,89.28571428571429,69.97089646525501
281,2022-10-09,0,67.00040939856498,1.0,89.28571428571429,68.99526119013646
282,2022-10-10,177,88.74881297313843,0.49859427698791847,87.85714285714286,70.75794416322202
283,2022-10-11,82,76.77344746986796,0.06373844548941511,89.28571428571429,65.80875903527357
284,2022-10-12,0,66.3192540090909,1.0,76.42857142857143,66.94424337228195
285,2022-10-13,149,75.2392869249185,0.49503834278578185,78.0,68.11276560946376
286,2022-10-14,98,79.6238689571418,0.18751154125365516,72.28571428571429,68.32231223551668
287,2022-10-15,0,71.0031122874789,1.0,72.28571428571429,69.70623248138233
288,2022-10-16,0,68.16709462465819,1.0,72.28571428571429,68.16441934871673
289,2022-10-17,319,105.07981402134533,0.6705961942904535,92.57142857142857,83.48203362858365
290,2022-10-18,108,102.2718421845126,0.053038498291550065,96.28571428571429,81.60947587399436
291,2022-10-19,122,107.79840663199533,0.11640650301643168,113.71428571428571,81.92319549512352
292,2022-10-20,97,110.07565325834582,0.13480054905511157,106.28571428571429,82.00099503202568
293,2022-10-21,78,111.0761396157507,0.4240530719968039,103.42857142857143,81.98873375146968
294,2022-10-22,0,71.91600790513843,1.0,103.42857142857143,83.22681781243031
295,2022-10-23,0,49.53952569169943,1.0,103.42857142857143,83.06778806775507
296,2022-10-24,168,93.93280632411089,0.4408761528326733,81.85714285714286,82.75654135546442
297,2022-10-25,116,93.86857707509868,0.19078812866294237,83.0,79.99151529974614
298,2022-10-26,149,114.82015810276678,0.2293949120619679,86.85714285714286,81.22374396981985
299,2022-10-27,264,169.84980237154122,0.3566295364714348,110.71428571428571,90.82542125761452
300,2022-10-28,192,183.22826086956584,0.04568614130434456,127.0,94.2521196583655
301,2022-10-29,0,123.34881422924857,1.0,127.0,95.9714951065252
302,2022-10-30,0,86.89328063241149,1.0,127.0,95.80435297099116
303,2022-10-31,525,240.9219367588949,0.5411010728402001,178.0,132.85039784800122
304,2022-11-01,256,256.5916737122514,0.0023112254384820563,198.0,138.5729695247019
305,2022-11-02,0,136.52572123814411,1.0,176.71428571428572,140.20362206349895
306,2022-11-03,335,185.6794646310366,0.4457329413998907,186.85714285714286,145.50525823237635
307,2022-11-04,217,175.22006955175783,0.19253424169696853,190.42857142857142,146.43283177999737
308,2022-11-05,0,136.96429337593975,1.0,190.42857142857142,148.26007748469323
309,2022-11-06,0,115.16236248246457,1.0,190.42857142857142,147.706310314396
310,2022-11-07,279,129.99124045106734,0.5340815754442031,155.28571428571428,147.70025131335387
311,2022-11-08,373,127.39509030144599,0.6584582029451851,172.0,150.9969445481981
312,2022-11-09,243,130.47841191924175,0.4630518028014743,206.71428571428572,152.39354522229746
313,2022-11-10,296,142.14895558279446,0.5197670419500188,201.14285714285714,155.84854173475173
314,2022-11-11,290,160.3878379857246,0.446938489704398,211.57142857142858,158.5407360255669
315,2022-11-12,0,142.37049913122001,1.0,211.57142857142858,160.3708540158802
316,2022-11-13,0,134.36627531847603,1.0,211.57142857142858,159.21300637982162
317,2022-11-14,0,127.56875146632822,1.0,171.71428571428572,157.4260775633804
318,2022-11-15,0,106.35125727395481,1.0,118.42857142857143,160.1828872966628
319,2022-11-16,762,196.19078289017338,0.7425317809840244,192.57142857142858,205.97378721189958
320,2022-11-17,774,273.5692566317215,0.6465513480210316,260.85714285714283,244.3684921172145
321,2022-11-18,377,285.39966581297494,0.24297170871889934,273.2857142857143,247.84112165740785
322,2022-11-19,0,257.6634002074566,1.0,273.2857142857143,250.28180500232335
323,2022-11-20,0,250.62186228179564,1.0,273.2857142857143,249.63658041471803
324,2022-11-21,764,360.83008511261573,0.5277093126798224,382.42857142857144,276.07512715162386
325,2022-11-22,57,324.39031620553357,4.6910581790444486,390.57142857142856,268.560263315589
326,2022-11-23,236,288.306324110672,0.22163696657064405,315.42857142857144,268.60874747950294
327,2022-11-24,348,323.7509881422926,0.06968106855663042,254.57142857142858,267.22798285407504
328,2022-11-25,486,364.23023715415,0.25055506758405344,270.14285714285717,273.349033175929
329,2022-11-26,0,234.93181818181748,1.0,270.14285714285717,276.5347016185362
330,2022-11-27,0,152.11561264822245,1.0,270.14285714285717,276.29629419757913
331,2022-11-28,564,288.7984189723321,0.4879460656518934,241.57142857142858,281.07599617197457
332,2022-11-29,333,299.7875494071141,0.09973708886752518,281.0,280.3741792953233
333,2022-11-30,252,265.4486166007911,0.05336752619361558,283.2857142857143,277.1727113336383
334,2022-12-01,0,-19.529772736851356,1.0,233.57142857142858,286.26636266606295
335,2022-12-02,776,312.5504058760479,0.5972288584071548,275.0,307.86974121609035
336,2022-12-03,0,223.91112095375536,1.0,275.0,310.98955352960246
337,2022-12-04,0,200.91938712041892,1.0,275.0,310.2290186743184
338,2022-12-05,0,196.53572629639282,1.0,194.42857142857142,309.36283375180335
339,2022-12-06,857,301.44917734305125,0.6482506682111421,269.2857142857143,330.0428561505538
340,2022-12-07,296,341.735669090329,0.1545123955754358,275.57142857142856,322.95249233797455
341,2022-12-08,0,283.6303781608103,1.0,275.57142857142856,309.23041350943146
342,2022-12-09,0,207.06928101313852,1.0,164.71428571428572,294.9485896615699
343,2022-12-10,0,161.37118426126102,1.0,164.71428571428572,299.18447920034873
344,2022-12-11,0,158.68707397351585,1.0,164.71428571428572,299.4503466679695
345,2022-12-12,848,278.5141427339779,0.6715635109269128,285.85714285714283,320.950536878465
346,2022-12-13,491,259.4425640052882,0.47160373929676536,233.57142857142858,305.22172987940604
347,2022-12-14,393,303.42903237462406,0.2279159481561729,247.42857142857142,303.9406721314748
348,2022-12-15,545,346.5738244115859,0.36408472585030105,325.2857142857143,310.82333648398316
